40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/03/22;08:02:45;-0.2;1;1;1;0
2026/03/22;08:03:45;-0.2;1;1;1;0
2026/03/22;08:04:45;-0.2;1;1;1;0
2026/03/22;08:05:45;-0.2;1;1;1;0
2026/03/22;08:06:45;-0.2;1;1;1;0
2026/03/22;08:07:45;-0.2;1;1;1;0
2026/03/22;08:08:45;-0.2;1;1;1;0
2026/03/22;08:09:45;-0.2;1;1;1;0
2026/03/22;08:10:45;-0.2;1;1;1;0
2026/03/22;08:11:44;-0.2;1;1;1;0
2026/03/22;08:12:44;-0.2;1;1;1;0
2026/03/22;08:13:44;-0.2;1;1;1;0
2026/03/22;08:14:44;-0.2;1;1;1;0
2026/03/22;08:15:44;-0.2;1;1;1;0
2026/03/22;08:16:44;-0.2;1;1;1;0
2026/03/22;08:17:44;-0.2;1;1;1;0
2026/03/22;08:18:44;-0.2;1;1;1;0
2026/03/22;08:19:44;-0.2;1;1;1;0
2026/03/22;08:20:44;-0.2;1;1;1;0
2026/03/22;08:21:44;-0.2;1;1;1;0
2026/03/22;08:22:44;-0.2;1;1;1;0
2026/03/22;08:23:44;-0.2;1;1;1;0
2026/03/22;08:24:44;-0.2;1;1;1;0
2026/03/22;08:25:44;-0.2;1;1;1;0
2026/03/22;08:26:44;-0.2;1;1;1;0
2026/03/22;08:27:43;-0.2;1;1;1;0
2026/03/22;08:28:43;-0.2;1;1;1;0
2026/03/22;08:29:43;-0.2;1;1;1;0
2026/03/22;08:30:43;-0.2;1;1;1;0
2026/03/22;08:31:43;-0.2;1;1;1;0
2026/03/22;08:32:43;-0.2;1;1;1;0
2026/03/22;08:33:43;-0.2;1;1;1;0
2026/03/22;08:34:43;-0.2;1;1;1;0
2026/03/22;08:35:43;-0.2;1;1;1;0
2026/03/22;08:36:43;-0.2;1;1;1;0
2026/03/22;08:37:43;-0.2;1;1;1;0
2026/03/22;08:38:43;-0.2;1;1;1;0
2026/03/22;08:39:43;-0.2;1;1;1;0
2026/03/22;08:40:43;-0.2;1;1;1;0
2026/03/22;08:41:43;-0.2;1;1;1;0
2026/03/22;08:42:43;-0.2;1;1;1;0
2026/03/22;08:43:42;-0.2;1;1;1;0
2026/03/22;08:44:42;-0.2;1;1;1;0
2026/03/22;08:45:42;-0.2;1;1;1;0
2026/03/22;08:46:42;-0.2;1;1;1;0
2026/03/22;08:47:42;-0.2;1;1;1;0
2026/03/22;08:48:42;-0.2;1;1;1;0
2026/03/22;08:49:42;-0.2;1;1;1;0
2026/03/22;08:50:42;-0.2;1;1;1;0
2026/03/22;08:51:42;-0.2;1;1;1;0
2026/03/22;08:52:42;-0.2;1;1;1;0
2026/03/22;08:53:42;-0.2;1;1;1;0
2026/03/22;08:54:42;-0.2;1;1;1;0
2026/03/22;08:55:42;-0.2;1;1;1;0
2026/03/22;08:56:42;-0.2;1;1;1;0
2026/03/22;08:57:42;-0.2;1;1;1;0
2026/03/22;08:58:42;-0.2;1;1;1;0
2026/03/22;08:59:41;-0.2;1;1;1;0
2026/03/22;09:00:41;-0.2;1;1;1;0
2026/03/22;09:01:41;-0.2;1;1;1;0
2026/03/22;09:02:41;-0.2;1;1;1;0
2026/03/22;09:03:41;-0.2;1;1;1;0
2026/03/22;09:04:41;-0.2;1;1;1;0
2026/03/22;09:05:41;-0.2;1;1;1;0
2026/03/22;09:06:41;-0.2;1;1;1;0
2026/03/22;09:07:41;-0.2;1;1;1;0
2026/03/22;09:08:41;-0.2;1;1;1;0
2026/03/22;09:09:41;-0.2;1;1;1;0
2026/03/22;09:10:41;-0.2;1;1;1;0
2026/03/22;09:11:41;-0.2;1;1;1;0
2026/03/22;09:12:41;-0.2;1;1;1;0
2026/03/22;09:13:41;-0.2;1;1;1;0
2026/03/22;09:14:41;-0.2;1;1;1;0
2026/03/22;09:15:40;-0.2;1;1;1;0
2026/03/22;09:16:40;-0.2;1;1;1;0
2026/03/22;09:17:40;-0.2;1;1;1;0
2026/03/22;09:18:40;-0.2;1;1;1;0
2026/03/22;09:19:40;-0.2;1;1;1;0
2026/03/22;09:20:40;-0.2;1;1;1;0
2026/03/22;09:21:40;-0.2;1;1;1;0
2026/03/22;09:22:40;-0.2;1;1;1;0
2026/03/22;09:23:40;-0.2;1;1;1;0
2026/03/22;09:24:40;-0.2;1;1;1;0
2026/03/22;09:25:40;-0.2;1;1;1;0
2026/03/22;09:26:40;-0.2;1;1;1;0
2026/03/22;09:27:40;-0.2;1;1;1;0
2026/03/22;09:28:40;-0.2;1;1;1;0
2026/03/22;09:29:40;-0.2;1;1;1;0
2026/03/22;09:30:40;-0.2;1;1;1;0
2026/03/22;09:31:39;-0.2;1;1;1;0
2026/03/22;09:32:39;-0.2;1;1;1;0
2026/03/22;09:33:39;-0.2;1;1;1;0
2026/03/22;09:34:39;-0.2;1;1;1;0
2026/03/22;09:35:39;-0.2;1;1;1;0
2026/03/22;09:36:39;-0.2;1;1;1;0
2026/03/22;09:37:39;-0.2;1;1;1;0
2026/03/22;09:38:39;-0.2;1;1;1;0
