device_status	date	time	battery_voltage_V	pv1_voltage_V	pv2_voltage_V	SOC	capacity_Ah	total_charge_discharge_battery_A	pv1_current_A	pv2_current_A	module_current_A	total_batt_current_A	load_current_A	total_batt_discharge_current_A	temperature_C	error	charging_mode	AUX1	AUX2	AUX3	energy_input_24h_Ah	energy_input_tot_Ah	energy_output_24h_Ah	energy_output_tot_Ah	derating_Ah	checksum	pv1_power_W	pv2_power_W	pv_power_total_W
1	2026/08/25	12:39	48.3	63.1	63.0	#	#	30.3	6.9	7.0	#	15.0	#	15.0	22.6	0	B	1	1	0	71	3688	71	3502	0	26FE	435.39	441	876.39
1	2026/08/25	12:40	50.2	65.5	65.4	#	#	47.7	18.4	18.6	#	22.8	#	22.8	22.6	0	B	1	1	0	71	3688	71	3502	0	102E	1205.2	1216.44	2421.64
1	2026/08/25	12:41	48.3	63.7	63.6	#	#	54.2	6.5	6.5	#	27.4	#	27.4	22.6	0	B	1	1	0	72	3689	72	3503	0	C07F	414.05	413.4	827.45
1	2026/08/25	12:42	50.1	66.2	65.3	#	#	57.5	4.2	4.3	#	26.9	#	26.9	22.6	0	B	1	0	0	72	3689	72	3503	0	619F	278.04	280.79	558.83
1	2026/08/25	12:43	50.5	65.9	65.7	#	#	21.4	4.6	4.7	#	9.9	#	9.9	22.6	0	B	1	1	0	72	3689	72	3503	0	5B3B	303.14	308.79	611.93
1	2026/08/25	12:44	49.1	64.3	65.4	#	#	17.1	5.2	5.1	#	8.4	#	8.4	22.6	0	B	1	1	0	72	3689	72	3503	0	CF98	334.36	333.54	667.9
1	2026/08/25	12:45	49.8	65.1	64.7	#	#	50.8	5.0	5.0	#	24.3	#	24.3	22.6	0	B	1	0	0	73	3690	73	3504	0	F185	325.5	323.5	649
1	2026/08/25	12:46	48.8	64.1	65.0	#	#	20.0	6.2	6.2	#	9.6	#	9.6	22.6	0	B	1	1	0	73	3690	73	3504	0	BEBC	397.42	403	800.42
1	2026/08/25	12:47	50.3	65.6	65.6	#	#	39.5	7.7	8.5	#	19.1	#	19.1	22.6	0	B	1	0	0	73	3690	73	3504	0	EFD5	505.12	557.6	1062.72
1	2026/08/25	12:48	50.5	66.0	65.6	#	#	22.3	4.4	4.4	#	10.7	#	10.7	22.6	0	B	1	1	0	73	3690	73	3504	0	A978	290.4	288.64	579.04
1	2026/08/25	12:49	49.5	64.8	64.6	#	#	19.7	12.8	12.6	#	9.5	#	9.5	22.6	0	B	1	1	0	74	3691	74	3505	0	EF83	829.44	813.96	1643.4
1	2026/08/25	12:50	50.0	64.8	64.8	#	#	36.0	18.2	18.3	#	18.4	#	18.4	22.6	0	B	1	1	0	74	3691	74	3505	0	EDDF	1179.36	1185.84	2365.2
1	2026/08/25	12:51	50.5	65.8	66.6	#	#	58.4	17.1	16.7	#	28.7	#	28.7	22.6	0	B	1	1	0	74	3691	74	3505	0	AA97	1125.18	1112.22	2237.4
1	2026/08/25	12:52	49.3	65.0	65.7	#	#	71.1	6.7	6.4	#	34.7	#	34.7	22.6	0	B	1	1	0	75	3692	75	3506	0	9429	435.5	420.48	855.98
1	2026/08/25	12:53	49.6	64.8	64.4	#	#	67.9	4.1	4.1	#	32.5	#	32.5	22.6	0	B	1	0	0	75	3692	75	3506	0	C02F	265.68	264.04	529.72
1	2026/08/25	12:54	50.1	65.4	65.3	#	#	19.7	3.7	3.7	#	9.3	#	9.3	22.6	0	B	1	0	0	76	3693	76	3507	0	EE53	241.98	241.61	483.59
1	2026/08/25	12:55	50.3	65.7	65.5	#	#	15.8	3.1	3.1	#	7.7	#	7.7	22.6	0	B	1	0	0	76	3693	76	3507	0	2BF9	203.67	203.05	406.72
1	2026/08/25	12:56	52.0	68.0	67.8	#	#	13.8	15.5	15.4	#	6.7	#	6.7	22.6	0	B	1	1	0	76	3693	76	3507	0	0112	1054	1044.12	2098.12
1	2026/08/25	12:57	50.9	66.4	66.0	#	#	27.3	16.4	16.5	#	15.0	#	15.0	22.6	0	B	1	1	0	76	3693	76	3507	0	E6DE	1088.96	1089	2177.96
1	2026/08/25	12:58	50.8	66.4	66.0	#	#	66.0	16.3	16.3	#	32.5	#	32.5	22.6	0	B	1	1	0	77	3694	77	3508	0	BC89	1082.32	1075.8	2158.12
1	2026/08/25	12:59	50.8	66.4	65.9	#	#	67.0	16.2	16.2	#	32.8	#	32.8	22.6	0	B	1	1	0	77	3694	77	3508	0	10EA	1075.68	1067.58	2143.26
1	2026/08/25	13:00	50.8	66.2	66.0	#	#	66.3	16.1	16.1	#	32.4	#	32.4	22.6	0	B	1	1	0	78	3695	78	3509	0	1F83	1065.82	1062.6	2128.42
1	2026/08/25	13:01	50.7	67.5	66.1	#	#	65.9	15.3	16.0	#	32.2	#	32.2	22.6	0	B	1	1	0	78	3695	78	3509	0	BE36	1032.75	1057.6	2090.35
1	2026/08/25	13:02	50.8	66.4	66.0	#	#	65.3	16.0	15.9	#	31.9	#	31.9	22.6	0	B	1	1	0	79	3696	79	3510	0	C145	1062.4	1049.4	2111.8
1	2026/08/25	13:03	50.8	66.4	65.9	#	#	65.1	16.0	15.9	#	31.9	#	31.9	22.6	0	B	1	1	0	79	3696	79	3510	0	16A1	1062.4	1047.81	2110.21
1	2026/08/25	13:04	50.8	66.1	66.0	#	#	64.9	15.9	15.7	#	31.7	#	31.7	22.6	0	B	1	1	0	80	3697	80	3511	0	6FF9	1050.99	1036.2	2087.19
1	2026/08/25	13:05	50.7	66.2	65.9	#	#	64.7	15.9	15.6	#	31.6	#	31.6	22.6	0	B	1	1	0	80	3697	80	3511	0	B45E	1052.58	1028.04	2080.62
1	2026/08/25	13:06	50.7	67.7	67.2	#	#	64.2	15.0	14.5	#	31.4	#	31.4	22.6	0	B	1	1	0	81	3698	81	3512	0	2F3A	1015.5	974.4	1989.9
1	2026/08/25	13:07	50.8	66.3	66.0	#	#	64.2	16.0	15.7	#	31.4	#	31.4	22.6	0	B	1	1	0	81	3698	81	3512	0	AD4F	1060.8	1036.2	2097
1	2026/08/25	13:08	50.8	66.3	66.0	#	#	64.6	16.0	15.6	#	31.6	#	31.6	22.7	0	B	1	1	0	82	3699	82	3513	0	39FE	1060.8	1029.6	2090.4
1	2026/08/25	13:09	49.3	64.3	64.1	#	#	64.3	7.9	8.1	#	31.4	#	31.4	22.7	0	B	1	1	0	82	3699	82	3513	0	924C	507.97	519.21	1027.18
1	2026/08/25	13:10	48.4	63.3	63.1	#	#	54.3	4.7	4.7	#	25.7	#	25.7	22.7	0	B	1	1	0	83	3700	83	3514	0	6F77	297.51	296.57	594.08
1	2026/08/25	13:11	48.4	63.2	62.9	#	#	23.2	6.4	7.3	#	11.0	#	11.0	22.7	0	B	1	1	0	83	3700	83	3514	0	F94F	404.48	459.17	863.65
1	2026/08/25	13:12	48.8	65.1	63.8	#	#	20.6	10.1	10.7	#	10.1	#	10.1	22.7	0	B	1	1	0	83	3700	83	3514	0	475F	657.51	682.66	1340.17
1	2026/08/25	13:13	48.4	63.5	63.0	#	#	39.5	8.2	10.0	#	19.7	#	19.7	22.7	0	B	1	1	0	84	3701	84	3515	0	8FE1	520.7	630	1150.7
1	2026/08/25	13:14	49.8	65.0	64.8	#	#	38.9	17.3	17.4	#	18.7	#	18.7	22.7	0	B	1	1	0	84	3701	84	3515	0	4CE5	1124.5	1127.52	2252.02
1	2026/08/25	13:15	50.0	65.3	65.0	#	#	57.8	16.8	16.9	#	28.9	#	28.9	22.7	0	B	1	1	0	84	3701	84	3515	0	D568	1097.04	1098.5	2195.54
1	2026/08/25	13:16	50.1	66.6	65.0	#	#	65.6	15.8	16.5	#	31.9	#	31.9	22.7	0	B	1	1	0	85	3702	85	3516	0	F6BF	1052.28	1072.5	2124.78
1	2026/08/25	13:17	50.2	65.6	66.5	#	#	67.8	16.6	15.8	#	33.1	#	33.1	22.7	0	B	1	1	0	85	3702	85	3516	0	EE63	1088.96	1050.7	2139.66
1	2026/08/25	13:18	50.4	65.7	65.5	#	#	67.4	16.7	16.6	#	33.0	#	33.0	22.7	0	B	1	1	0	86	3703	86	3517	0	7342	1097.19	1087.3	2184.49
1	2026/08/25	13:19	50.5	65.9	65.6	#	#	67.4	16.7	16.6	#	32.9	#	32.9	22.7	0	B	1	1	0	87	3704	87	3518	0	6DA9	1100.53	1088.96	2189.49
1	2026/08/25	13:20	50.3	65.7	65.3	#	#	67.3	14.0	13.6	#	32.9	#	32.9	22.7	0	B	1	1	0	87	3704	87	3518	0	3CDA	919.8	888.08	1807.88
1	2026/08/25	13:21	50.2	66.7	67.8	#	#	67.1	14.8	13.5	#	32.7	#	32.7	22.7	0	B	1	1	0	88	3705	88	3519	0	B535	987.16	915.3	1902.46
1	2026/08/25	13:22	50.5	66.0	65.6	#	#	61.4	16.3	16.2	#	30.1	#	30.1	22.8	0	B	1	1	0	88	3705	88	3519	0	9DBF	1075.8	1062.72	2138.52
1	2026/08/25	13:23	48.6	63.6	63.2	#	#	66.0	5.5	5.5	#	32.3	#	32.3	22.7	0	B	1	1	0	89	3706	89	3520	0	54D7	349.8	347.6	697.4
1	2026/08/25	13:24	48.1	64.1	63.9	#	#	47.7	5.1	5.0	#	22.7	#	22.7	22.8	0	B	1	1	0	89	3706	89	3520	0	385B	326.91	319.5	646.41
1	2026/08/25	13:25	50.0	65.1	65.1	#	#	22.0	4.3	4.3	#	10.8	#	10.8	22.8	0	B	1	0	0	89	3706	89	3520	0	C9B0	279.93	279.93	559.86
1	2026/08/25	13:26	50.3	68.0	65.6	#	#	19.1	3.6	4.0	#	9.2	#	9.2	22.8	0	B	1	0	0	89	3706	89	3520	0	8F87	244.8	262.4	507.2
1	2026/08/25	13:27	48.9	65.8	64.5	#	#	16.9	7.2	7.7	#	8.2	#	8.2	22.8	0	B	1	1	0	90	3707	90	3521	0	9F0A	473.76	496.65	970.41
1	2026/08/25	13:28	50.4	65.7	65.4	#	#	19.2	17.1	17.3	#	9.7	#	9.7	22.8	0	B	1	1	0	90	3707	90	3521	0	B758	1123.47	1131.42	2254.89
1	2026/08/25	13:29	50.5	65.9	65.6	#	#	60.0	16.7	16.9	#	30.3	#	30.3	22.8	0	B	1	1	0	90	3707	90	3521	0	8780	1100.53	1108.64	2209.17
1	2026/08/25	13:30	50.6	66.0	65.6	#	#	69.4	16.6	16.7	#	33.9	#	33.9	22.8	0	B	1	1	0	91	3708	91	3522	0	F803	1095.6	1095.52	2191.12
1	2026/08/25	13:31	50.6	66.1	65.8	#	#	67.2	16.4	16.3	#	32.8	#	32.8	22.8	0	B	1	1	0	91	3708	91	3522	0	E3ED	1084.04	1072.54	2156.58
1	2026/08/25	13:32	50.4	65.9	66.6	#	#	66.9	16.2	15.4	#	32.7	#	32.7	22.8	0	B	1	1	0	92	3709	92	3523	0	4246	1067.58	1025.64	2093.22
1	2026/08/25	13:33	50.5	65.9	65.6	#	#	62.0	16.0	16.0	#	30.4	#	30.4	22.8	0	B	1	1	0	92	3709	92	3523	0	B3EF	1054.4	1049.6	2104
1	2026/08/25	13:34	50.5	66.0	65.7	#	#	65.0	15.9	15.8	#	31.8	#	31.8	22.8	0	B	1	1	0	93	3710	93	3524	0	6B67	1049.4	1038.06	2087.46
1	2026/08/25	13:35	50.6	65.9	65.7	#	#	64.5	15.8	15.8	#	31.6	#	31.6	22.8	0	B	1	1	0	93	3710	93	3524	0	AEC5	1041.22	1038.06	2079.28
1	2026/08/25	13:36	50.5	66.1	66.9	#	#	64.4	15.8	14.7	#	31.5	#	31.5	22.8	0	B	1	1	0	94	3711	94	3525	0	87F4	1044.38	983.43	2027.81
1	2026/08/25	13:37	50.6	66.1	65.8	#	#	64.2	16.0	15.7	#	31.4	#	31.4	22.8	0	B	1	1	0	94	3711	94	3525	0	135A	1057.6	1033.06	2090.66
1	2026/08/25	13:38	50.6	65.9	65.7	#	#	64.7	15.6	15.4	#	31.7	#	31.7	22.8	0	B	1	1	0	95	3712	95	3526	0	5047	1028.04	1011.78	2039.82
1	2026/08/25	13:39	49.9	65.7	65.3	#	#	63.5	12.8	13.6	#	31.1	#	31.1	22.8	0	B	1	1	0	96	3713	96	3527	0	F25A	840.96	888.08	1729.04
1	2026/08/25	13:40	48.2	62.9	63.0	#	#	60.0	3.7	3.6	#	28.6	#	28.6	22.8	0	B	1	1	0	96	3713	96	3527	0	72C7	232.73	226.8	459.53
1	2026/08/25	13:41	49.9	65.1	64.7	#	#	26.4	16.7	16.7	#	12.1	#	12.1	22.8	0	B	1	1	0	96	3713	96	3527	0	BFA5	1087.17	1080.49	2167.66
1	2026/08/25	13:42	48.7	63.8	63.8	#	#	44.4	6.9	6.5	#	22.4	#	22.4	22.8	0	B	1	1	0	97	3714	97	3528	0	0840	440.22	414.7	854.92
1	2026/08/25	13:43	49.5	64.7	64.5	#	#	62.9	14.1	14.3	#	29.7	#	29.7	22.8	0	B	1	1	0	97	3714	97	3528	0	E5AF	912.27	922.35	1834.62
1	2026/08/25	13:44	48.3	63.0	63.0	#	#	56.8	6.0	6.0	#	28.6	#	28.6	22.8	0	B	1	1	0	98	3715	98	3529	0	A8F0	378	378	756
1	2026/08/25	13:45	48.2	64.0	62.7	#	#	51.1	6.6	6.8	#	24.0	#	24.0	22.8	0	B	1	1	0	98	3715	98	3529	0	A234	422.4	426.36	848.76
1	2026/08/25	13:46	49.6	64.8	64.5	#	#	22.2	4.5	4.5	#	10.7	#	10.7	22.8	0	B	1	0	0	98	3715	98	3529	0	70EE	291.6	290.25	581.85
1	2026/08/25	13:47	50.0	65.4	66.5	#	#	35.0	3.9	3.6	#	17.2	#	17.2	22.8	0	B	1	0	0	98	3715	98	3529	0	AAD8	255.06	239.4	494.46
1	2026/08/25	13:48	50.1	66.7	65.2	#	#	16.5	5.4	5.3	#	8.0	#	8.0	22.8	0	B	1	1	0	99	3716	99	3530	0	11BB	360.18	345.56	705.74
1	2026/08/25	13:49	50.5	66.0	68.1	#	#	28.8	17.3	15.7	#	14.4	#	14.4	22.8	0	B	1	1	0	99	3716	99	3530	0	2C9A	1141.8	1069.17	2210.97
1	2026/08/25	13:50	50.7	66.1	65.9	#	#	57.9	17.0	17.0	#	29.4	#	29.4	22.8	0	B	1	1	0	99	3716	99	3530	0	38E9	1123.7	1120.3	2244
1	2026/08/25	13:51	50.7	66.3	65.9	#	#	69.7	16.9	16.8	#	34.1	#	34.1	22.8	0	B	1	1	0	100	3717	100	3531	0	EDFB	1120.47	1107.12	2227.59
1	2026/08/25	13:52	50.1	65.2	65.0	#	#	68.6	18.4	18.3	#	33.5	#	33.5	22.8	0	B	1	1	0	100	3717	100	3531	0	8EA9	1199.68	1189.5	2389.18
1	2026/08/25	13:53	50.2	66.7	65.3	#	#	45.7	17.2	17.6	#	22.8	#	22.8	22.8	0	B	1	1	0	101	3718	101	3532	0	451F	1147.24	1149.28	2296.52
1	2026/08/25	13:54	48.7	63.8	63.6	#	#	63.0	7.9	7.6	#	30.9	#	30.9	22.8	0	B	1	1	0	101	3718	101	3532	0	5314	504.02	483.36	987.38
1	2026/08/25	13:55	49.3	68.7	63.9	#	#	50.2	13.7	17.5	#	24.0	#	24.0	22.8	0	B	1	1	0	102	3719	102	3533	0	C805	941.19	1118.25	2059.44
1	2026/08/25	13:56	50.2	65.4	65.2	#	#	30.6	18.0	18.0	#	14.9	#	14.9	22.8	0	B	1	1	0	102	3719	102	3533	0	C81F	1177.2	1173.6	2350.8
1	2026/08/25	13:57	49.6	64.7	64.6	#	#	60.8	12.2	11.9	#	29.8	#	29.8	22.8	0	B	1	1	0	102	3719	102	3533	0	F28A	789.34	768.74	1558.08
1	2026/08/25	13:58	48.3	63.1	62.9	#	#	70.3	6.8	6.8	#	34.0	#	34.0	22.9	0	B	1	1	0	103	3720	103	3534	0	06F4	429.08	427.72	856.8
1	2026/08/25	13:59	50.2	65.4	65.2	#	#	44.8	18.5	18.3	#	21.3	#	21.3	22.9	0	B	1	1	0	103	3720	103	3534	0	DDEC	1209.9	1193.16	2403.06
1	2026/08/25	14:00	48.1	62.8	62.7	#	#	49.5	5.9	5.9	#	25.8	#	25.8	22.8	0	B	1	1	0	104	3721	104	3535	0	C562	370.52	369.93	740.45
1	2026/08/25	14:01	50.1	65.4	66.0	#	#	53.1	5.2	5.0	#	24.3	#	24.3	22.8	0	B	1	0	0	104	3721	104	3535	0	9583	340.08	330	670.08
1	2026/08/25	14:02	50.0	65.3	65.4	#	#	22.1	8.1	7.9	#	10.7	#	10.7	22.8	0	B	1	1	0	104	3721	104	3535	0	24A4	528.93	516.66	1045.59
1	2026/08/25	14:03	48.0	62.7	62.5	#	#	24.3	5.3	5.3	#	12.6	#	12.6	22.9	0	B	1	1	0	105	3722	105	3536	0	A326	332.31	331.25	663.56
1	2026/08/25	14:04	51.5	67.3	66.7	#	#	28.2	11.6	11.1	#	13.1	#	13.1	22.8	0	B	1	1	0	105	3722	105	3536	0	FBD7	780.68	740.37	1521.05
1	2026/08/25	14:05	48.2	62.8	62.7	#	#	24.3	5.2	5.3	#	11.9	#	11.9	22.8	0	B	1	1	0	105	3722	105	3536	0	6DBE	326.56	332.31	658.87
1	2026/08/25	14:06	49.8	65.0	64.9	#	#	33.3	4.4	4.5	#	16.0	#	16.0	22.8	0	B	1	0	0	105	3722	105	3536	0	027A	286	292.05	578.05
1	2026/08/25	14:07	50.3	65.6	65.3	#	#	20.7	4.2	4.2	#	10.1	#	10.1	22.8	0	B	1	0	0	105	3722	105	3536	0	9931	275.52	274.26	549.78
1	2026/08/25	14:08	49.2	66.4	64.1	#	#	17.3	7.0	7.0	#	8.4	#	8.4	22.8	0	B	1	1	0	106	3723	106	3537	0	E0B8	464.8	448.7	913.5
1	2026/08/25	14:09	49.9	65.3	64.7	#	#	27.8	18.1	18.4	#	14.0	#	14.0	22.8	0	B	1	1	0	106	3723	106	3537	0	A689	1181.93	1190.48	2372.41
1	2026/08/25	14:10	50.3	65.7	65.3	#	#	39.6	17.1	17.2	#	19.5	#	19.5	22.8	0	B	1	1	0	106	3723	106	3537	0	CB8B	1123.47	1123.16	2246.63
1	2026/08/25	14:11	50.4	65.7	65.3	#	#	71.5	16.6	16.7	#	34.9	#	34.9	22.8	0	B	1	1	0	107	3724	107	3538	0	3A01	1090.62	1090.51	2181.13
1	2026/08/25	14:12	50.5	65.8	65.6	#	#	69.0	16.6	16.6	#	33.7	#	33.7	22.8	0	B	1	1	0	107	3724	107	3538	0	34B1	1092.28	1088.96	2181.24
1	2026/08/25	14:13	50.4	66.9	65.6	#	#	66.9	15.7	16.3	#	32.8	#	32.8	22.8	0	B	1	1	0	108	3725	108	3539	0	0882	1050.33	1069.28	2119.61
1	2026/08/25	14:14	50.5	65.8	65.6	#	#	67.0	16.1	16.1	#	32.7	#	32.7	22.8	0	B	1	1	0	108	3725	108	3539	0	D11D	1059.38	1056.16	2115.54
1	2026/08/25	14:15	50.5	65.9	65.6	#	#	65.8	16.0	16.0	#	32.2	#	32.2	22.8	0	B	1	1	0	109	3726	109	3540	0	FDCF	1054.4	1049.6	2104
1	2026/08/25	14:16	50.4	67.3	65.5	#	#	65.4	15.0	15.8	#	32.0	#	32.0	22.8	0	B	1	1	0	109	3726	109	3540	0	C01E	1009.5	1034.9	2044.4
1	2026/08/25	14:17	50.5	65.9	66.8	#	#	64.9	15.8	15.1	#	31.7	#	31.7	22.8	0	B	1	1	0	110	3727	110	3541	0	A7EE	1041.22	1008.68	2049.9
1	2026/08/25	14:18	50.5	65.9	65.5	#	#	64.2	15.8	15.7	#	31.4	#	31.4	22.8	0	B	1	1	0	110	3727	110	3541	0	EFA6	1041.22	1028.35	2069.57
1	2026/08/25	14:19	50.5	65.9	65.6	#	#	64.0	15.7	15.5	#	31.3	#	31.3	22.8	0	B	1	1	0	111	3728	111	3542	0	D741	1034.63	1016.8	2051.43
1	2026/08/25	14:20	50.5	65.8	65.7	#	#	63.7	15.6	15.4	#	31.2	#	31.2	22.8	0	B	1	1	0	112	3729	112	3543	0	084F	1026.48	1011.78	2038.26
1	2026/08/25	14:21	50.4	65.8	66.4	#	#	63.1	15.5	14.5	#	30.8	#	30.8	22.8	0	B	1	1	0	112	3729	112	3543	0	5BFB	1019.9	962.8	1982.7
1	2026/08/25	14:22	50.4	65.8	66.7	#	#	62.6	15.4	14.2	#	30.6	#	30.6	22.9	0	B	1	1	0	113	3730	113	3544	0	A37F	1013.32	947.14	1960.46
1	2026/08/25	14:23	50.4	65.7	65.5	#	#	62.4	15.4	15.2	#	30.5	#	30.5	22.8	0	B	1	1	0	113	3730	113	3544	0	9341	1011.78	995.6	2007.38
1	2026/08/25	14:24	50.4	65.6	65.4	#	#	61.8	15.3	15.1	#	30.3	#	30.3	22.9	0	B	1	1	0	114	3731	114	3545	0	326C	1003.68	987.54	1991.22
1	2026/08/25	14:25	50.4	65.8	65.4	#	#	61.9	15.4	15.2	#	30.3	#	30.3	22.9	0	B	1	1	0	114	3731	114	3545	0	9CE3	1013.32	994.08	2007.4
1	2026/08/25	14:26	50.4	65.8	65.5	#	#	62.0	15.6	15.2	#	30.3	#	30.3	22.9	0	B	1	1	0	115	3732	115	3546	0	B2C7	1026.48	995.6	2022.08
1	2026/08/25	14:27	50.5	65.9	65.6	#	#	62.4	15.7	15.3	#	30.5	#	30.5	22.9	0	B	1	1	0	115	3732	115	3546	0	67CF	1034.63	1003.68	2038.31
1	2026/08/25	14:28	50.5	66.1	66.9	#	#	62.8	15.8	14.6	#	30.8	#	30.8	22.9	0	B	1	1	0	116	3733	116	3547	0	E077	1044.38	976.74	2021.12
1	2026/08/25	14:29	50.5	66.1	65.7	#	#	63.1	15.4	14.9	#	30.9	#	30.9	22.9	0	B	1	1	0	116	3733	116	3547	0	D992	1017.94	978.93	1996.87
1	2026/08/25	14:30	50.1	65.3	65.0	#	#	63.3	16.5	16.2	#	31.0	#	31.0	22.9	0	B	1	1	0	117	3734	117	3548	0	6DFC	1077.45	1053	2130.45
1	2026/08/25	14:31	50.2	65.6	65.3	#	#	41.9	15.9	15.5	#	21.3	#	21.3	22.9	0	B	1	1	0	117	3734	117	3548	0	FF75	1043.04	1012.15	2055.19
1	2026/08/25	14:32	50.3	65.6	65.3	#	#	63.0	15.7	15.3	#	30.7	#	30.7	22.9	0	B	1	1	0	117	3734	117	3548	0	F855	1029.92	999.09	2029.01
1	2026/08/25	14:33	50.4	65.8	65.4	#	#	63.2	15.9	15.5	#	30.9	#	30.9	22.9	0	B	1	1	0	118	3735	118	3549	0	BDCB	1046.22	1013.7	2059.92
1	2026/08/25	14:34	48.5	63.3	63.2	#	#	63.0	5.4	5.3	#	30.8	#	30.8	22.9	0	B	1	1	0	119	3736	119	3550	0	0DEE	341.82	334.96	676.78
1	2026/08/25	14:35	49.5	64.8	64.8	#	#	35.9	15.8	15.7	#	16.9	#	16.9	22.9	0	B	1	1	0	119	3736	119	3550	0	9C4F	1023.84	1017.36	2041.2
1	2026/08/25	14:36	50.0	65.3	65.0	#	#	44.1	16.2	15.9	#	22.1	#	22.1	22.9	0	B	1	1	0	119	3736	119	3550	0	D77B	1057.86	1033.5	2091.36
1	2026/08/25	14:37	50.1	65.3	65.0	#	#	65.7	15.9	15.5	#	32.4	#	32.4	22.9	0	B	1	1	0	120	3737	120	3551	0	F5C1	1038.27	1007.5	2045.77
1	2026/08/25	14:38	50.1	65.3	65.0	#	#	64.6	15.4	15.4	#	31.6	#	31.6	22.9	0	B	1	1	0	120	3737	120	3551	0	3D90	1005.62	1001	2006.62
1	2026/08/25	14:39	50.2	65.5	65.2	#	#	63.6	15.8	15.5	#	31.1	#	31.1	22.9	0	B	1	1	0	121	3738	121	3552	0	5D06	1034.9	1010.6	2045.5
1	2026/08/25	14:40	50.2	65.5	65.2	#	#	63.3	15.8	15.4	#	31.0	#	31.0	22.9	0	B	1	1	0	121	3738	121	3552	0	D9F5	1034.9	1004.08	2038.98
1	2026/08/25	14:41	50.3	65.6	65.3	#	#	63.5	15.9	15.5	#	31.1	#	31.1	22.9	0	B	1	1	0	122	3739	122	3553	0	967B	1043.04	1012.15	2055.19
